,Input1, Input2, Input3, Input4, Output
298,0.2015810276679842,0.08695652173913043,0.06719367588932806,0.1422924901185771,0.40784313725490196
299,0.5098814229249012,0.05533596837944664,0.1422924901185771,0.4031620553359684,0.611764705882353
300,0.22134387351778656,0.1422924901185771,0.6086956521739131,0.308300395256917,0.11764705882352941
301,0.05533596837944664,0.6086956521739131,0.11067193675889328,0.05928853754940711,0.06274509803921569
302,0.06719367588932806,0.308300395256917,0.05928853754940711,0.05533596837944664,0.10980392156862745
303,0.1422924901185771,0.11067193675889328,0.05533596837944664,0.10276679841897234,0.29411764705882354
304,0.4031620553359684,0.05928853754940711,0.10276679841897234,0.2885375494071146,0.611764705882353
305,0.6086956521739131,0.05533596837944664,0.2885375494071146,0.6086956521739131,0.4392156862745098
306,0.308300395256917,0.10276679841897234,0.6086956521739131,0.43478260869565216,0.1568627450980392
307,0.11067193675889328,0.2885375494071146,0.43478260869565216,0.15019762845849802,0.07058823529411765
308,0.05928853754940711,0.6086956521739131,0.15019762845849802,0.06324110671936758,0.058823529411764705
309,0.05533596837944664,0.43478260869565216,0.06324110671936758,0.05138339920948617,0.08235294117647059
310,0.10276679841897234,0.15019762845849802,0.05138339920948617,0.07509881422924901,0.2
311,0.2885375494071146,0.06324110671936758,0.07509881422924901,0.19367588932806323,0.5176470588235295
312,0.6086956521739131,0.05138339920948617,0.19367588932806323,0.5138339920948617,0.5686274509803921
313,0.06324110671936758,0.5138339920948617,0.22529644268774704,0.07905138339920949,0.058823529411764705
314,0.05138339920948617,0.5652173913043478,0.07905138339920949,0.05138339920948617,0.06666666666666667
315,0.07509881422924901,0.22529644268774704,0.05138339920948617,0.05928853754940711,0.12549019607843137
316,0.19367588932806323,0.07905138339920949,0.05928853754940711,0.11857707509881422,0.3764705882352941
317,0.5652173913043478,0.05928853754940711,0.3715415019762846,0.6403162055335968,0.34901960784313724
318,0.22529644268774704,0.11857707509881422,0.6403162055335968,0.3438735177865613,0.11764705882352941
319,0.07905138339920949,0.3715415019762846,0.3438735177865613,0.11067193675889328,0.06274509803921569
320,0.05928853754940711,0.3438735177865613,0.05533596837944664,0.04743083003952569,0.09411764705882353
321,0.11857707509881422,0.11067193675889328,0.04743083003952569,0.08695652173913043,0.24313725490196078
322,0.3715415019762846,0.05533596837944664,0.08695652173913043,0.23715415019762845,0.6
323,0.6403162055335968,0.04743083003952569,0.23715415019762845,0.5968379446640316,0.5098039215686274
324,0.3438735177865613,0.08695652173913043,0.5968379446640316,0.5059288537549407,0.1803921568627451
325,0.11067193675889328,0.23715415019762845,0.5059288537549407,0.17391304347826086,0.07450980392156863
326,0.05533596837944664,0.5968379446640316,0.17391304347826086,0.06719367588932806,0.050980392156862744
327,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.05928853754940711,0.1450980392156863
328,0.23715415019762845,0.06719367588932806,0.05928853754940711,0.1383399209486166,0.44313725490196076
329,0.5968379446640316,0.043478260869565216,0.1383399209486166,0.43873517786561267,0.6470588235294118
330,0.5059288537549407,0.05928853754940711,0.43873517786561267,0.6442687747035574,0.29411764705882354
331,0.17391304347826086,0.1383399209486166,0.6442687747035574,0.2885375494071146,0.09803921568627451
332,0.043478260869565216,0.6442687747035574,0.09090909090909091,0.04743083003952569,0.050980392156862744
333,0.1383399209486166,0.09090909090909091,0.043478260869565216,0.08695652173913043,0.26666666666666666
334,0.43873517786561267,0.04743083003952569,0.08695652173913043,0.2608695652173913,0.6431372549019608
335,0.6442687747035574,0.043478260869565216,0.2608695652173913,0.6403162055335968,0.4823529411764706
336,0.2885375494071146,0.08695652173913043,0.6403162055335968,0.4782608695652174,0.1568627450980392
337,0.09090909090909091,0.2608695652173913,0.4782608695652174,0.15019762845849802,0.06666666666666667
338,0.04743083003952569,0.6403162055335968,0.15019762845849802,0.05928853754940711,0.050980392156862744
339,0.043478260869565216,0.4782608695652174,0.05928853754940711,0.043478260869565216,0.06274509803921569
340,0.08695652173913043,0.15019762845849802,0.043478260869565216,0.05533596837944664,0.14901960784313725
341,0.2608695652173913,0.05928853754940711,0.05533596837944664,0.1422924901185771,0.4627450980392157
342,0.6403162055335968,0.043478260869565216,0.1422924901185771,0.45849802371541504,0.6666666666666666
343,0.15019762845849802,0.1422924901185771,0.6640316205533597,0.2727272727272727,0.09411764705882353
344,0.043478260869565216,0.6640316205533597,0.08695652173913043,0.043478260869565216,0.047058823529411764
345,0.05533596837944664,0.2727272727272727,0.043478260869565216,0.039525691699604744,0.08627450980392157
346,0.1422924901185771,0.08695652173913043,0.039525691699604744,0.07905138339920949,0.2549019607843137
347,0.45849802371541504,0.043478260869565216,0.07905138339920949,0.2490118577075099,0.6549019607843137
348,0.6640316205533597,0.039525691699604744,0.2490118577075099,0.6521739130434783,0.5058823529411764
349,0.2727272727272727,0.07905138339920949,0.6521739130434783,0.5019762845849802,0.1568627450980392
350,0.08695652173913043,0.2490118577075099,0.5019762845849802,0.15019762845849802,0.06274509803921569
351,0.043478260869565216,0.6521739130434783,0.15019762845849802,0.05533596837944664,0.047058823529411764
352,0.039525691699604744,0.5019762845849802,0.05533596837944664,0.039525691699604744,0.054901960784313725
353,0.07905138339920949,0.15019762845849802,0.039525691699604744,0.04743083003952569,0.12941176470588237
354,0.2490118577075099,0.05533596837944664,0.04743083003952569,0.1225296442687747,0.4196078431372549
355,0.6521739130434783,0.039525691699604744,0.1225296442687747,0.4150197628458498,0.7137254901960784
356,0.5019762845849802,0.04743083003952569,0.4150197628458498,0.7114624505928854,0.3176470588235294
357,0.15019762845849802,0.1225296442687747,0.7114624505928854,0.31225296442687744,0.09411764705882353
358,0.05533596837944664,0.4150197628458498,0.31225296442687744,0.08695652173913043,0.047058823529411764
359,0.039525691699604744,0.7114624505928854,0.08695652173913043,0.039525691699604744,0.043137254901960784
360,0.04743083003952569,0.31225296442687744,0.039525691699604744,0.03557312252964427,0.06666666666666667
361,0.4150197628458498,0.039525691699604744,0.05928853754940711,0.19367588932806323,0.611764705882353
362,0.7114624505928854,0.03557312252964427,0.19367588932806323,0.6086956521739131,0.6078431372549019
363,0.31225296442687744,0.05928853754940711,0.6086956521739131,0.6047430830039525,0.19215686274509805
364,0.08695652173913043,0.19367588932806323,0.6047430830039525,0.1857707509881423,0.06666666666666667
365,0.039525691699604744,0.6086956521739131,0.1857707509881423,0.05928853754940711,0.043137254901960784
366,0.03557312252964427,0.6047430830039525,0.05928853754940711,0.03557312252964427,0.043137254901960784
367,0.05928853754940711,0.1857707509881423,0.03557312252964427,0.03557312252964427,0.09019607843137255
368,0.19367588932806323,0.05928853754940711,0.03557312252964427,0.08300395256916997,0.30196078431372547
369,0.6086956521739131,0.03557312252964427,0.08300395256916997,0.2964426877470356,0.7411764705882353
370,0.6047430830039525,0.03557312252964427,0.2964426877470356,0.7391304347826086,0.45098039215686275
371,0.1857707509881423,0.08300395256916997,0.7391304347826086,0.44664031620553357,0.12549019607843137
372,0.05928853754940711,0.2964426877470356,0.44664031620553357,0.11857707509881422,0.050980392156862744
373,0.03557312252964427,0.7391304347826086,0.11857707509881422,0.043478260869565216,0.03529411764705882
374,0.03557312252964427,0.44664031620553357,0.043478260869565216,0.02766798418972332,0.047058823529411764
375,0.08300395256916997,0.11857707509881422,0.02766798418972332,0.039525691699604744,0.11764705882352941
376,0.7391304347826086,0.02766798418972332,0.11067193675889328,0.4150197628458498,0.7725490196078432
377,0.44664031620553357,0.039525691699604744,0.4150197628458498,0.7707509881422925,0.3215686274509804
378,0.11857707509881422,0.11067193675889328,0.7707509881422925,0.31620553359683795,0.09019607843137255
379,0.043478260869565216,0.4150197628458498,0.31620553359683795,0.08300395256916997,0.0392156862745098
380,0.02766798418972332,0.7707509881422925,0.08300395256916997,0.03162055335968379,0.03529411764705882
381,0.11067193675889328,0.08300395256916997,0.02766798418972332,0.039525691699604744,0.1411764705882353
382,0.4150197628458498,0.03162055335968379,0.039525691699604744,0.13438735177865613,0.5254901960784314
383,0.7707509881422925,0.02766798418972332,0.13438735177865613,0.5217391304347826,0.7529411764705882
384,0.31620553359683795,0.039525691699604744,0.5217391304347826,0.7509881422924901,0.25098039215686274
385,0.03162055335968379,0.5217391304347826,0.2450592885375494,0.06324110671936758,0.0392156862745098
386,0.02766798418972332,0.7509881422924901,0.06324110671936758,0.03162055335968379,0.03137254901960784
387,0.13438735177865613,0.06324110671936758,0.023715415019762844,0.043478260869565216,0.1450980392156863
388,0.5217391304347826,0.03162055335968379,0.043478260869565216,0.1383399209486166,0.5803921568627451
389,0.7509881422924901,0.023715415019762844,0.1383399209486166,0.5770750988142292,0.7647058823529411
390,0.03162055335968379,0.5770750988142292,0.22134387351778656,0.05533596837944664,0.03529411764705882
391,0.023715415019762844,0.7628458498023716,0.05533596837944664,0.02766798418972332,0.03137254901960784
392,0.5770750988142292,0.02766798418972332,0.03162055335968379,0.1067193675889328,0.5176470588235295
393,0.7628458498023716,0.023715415019762844,0.1067193675889328,0.5138339920948617,0.8627450980392157
394,0.22134387351778656,0.03162055335968379,0.5138339920948617,0.8616600790513834,0.2627450980392157
395,0.05533596837944664,0.1067193675889328,0.8616600790513834,0.25691699604743085,0.058823529411764705
396,0.02766798418972332,0.5138339920948617,0.25691699604743085,0.05138339920948617,0.03137254901960784
397,0.023715415019762844,0.8616600790513834,0.05138339920948617,0.023715415019762844,0.023529411764705882
398,0.03162055335968379,0.25691699604743085,0.023715415019762844,0.015810276679841896,0.027450980392156862
399,0.1067193675889328,0.05138339920948617,0.015810276679841896,0.019762845849802372,0.054901960784313725
400,0.5138339920948617,0.023715415019762844,0.019762845849802372,0.04743083003952569,0.25882352941176473
401,0.8616600790513834,0.015810276679841896,0.04743083003952569,0.25296442687747034,0.9294117647058824
402,0.05138339920948617,0.04743083003952569,0.9288537549407114,0.5335968379446641,0.09803921568627451
403,0.023715415019762844,0.25296442687747034,0.5335968379446641,0.09090909090909091,0.03529411764705882
404,0.015810276679841896,0.9288537549407114,0.09090909090909091,0.02766798418972332,0.023529411764705882
405,0.019762845849802372,0.5335968379446641,0.02766798418972332,0.015810276679841896,0.0196078431372549
406,0.04743083003952569,0.09090909090909091,0.015810276679841896,0.011857707509881422,0.01568627450980392
407,0.25296442687747034,0.02766798418972332,0.011857707509881422,0.007905138339920948,0.0196078431372549
408,0.5335968379446641,0.011857707509881422,0.011857707509881422,0.09090909090909091,0.6470588235294118
409,0.09090909090909091,0.007905138339920948,0.09090909090909091,0.6442687747035574,0.9137254901960784
410,0.02766798418972332,0.011857707509881422,0.6442687747035574,0.9130434782608695,0.2
411,0.015810276679841896,0.09090909090909091,0.9130434782608695,0.19367588932806323,0.047058823529411764
412,0.011857707509881422,0.6442687747035574,0.19367588932806323,0.039525691699604744,0.027450980392156862
413,0.011857707509881422,0.19367588932806323,0.019762845849802372,0.019762845849802372,0.027450980392156862
414,0.09090909090909091,0.039525691699604744,0.019762845849802372,0.019762845849802372,0.07058823529411765
415,0.6442687747035574,0.019762845849802372,0.019762845849802372,0.06324110671936758,0.3137254901960784
416,0.9130434782608695,0.019762845849802372,0.06324110671936758,0.308300395256917,0.788235294117647
417,0.039525691699604744,0.06324110671936758,0.7865612648221344,0.42292490118577075,0.11372549019607843
418,0.019762845849802372,0.308300395256917,0.42292490118577075,0.1067193675889328,0.047058823529411764
419,0.019762845849802372,0.7865612648221344,0.1067193675889328,0.039525691699604744,0.0392156862745098
420,0.019762845849802372,0.42292490118577075,0.039525691699604744,0.03162055335968379,0.054901960784313725
421,0.06324110671936758,0.1067193675889328,0.03162055335968379,0.04743083003952569,0.14901960784313725
422,0.308300395256917,0.039525691699604744,0.04743083003952569,0.1422924901185771,0.5019607843137255
423,0.7865612648221344,0.03162055335968379,0.1422924901185771,0.4980237154150198,0.6627450980392157
424,0.42292490118577075,0.04743083003952569,0.4980237154150198,0.6600790513833992,0.24705882352941178
425,0.039525691699604744,0.4980237154150198,0.24110671936758893,0.07114624505928854,0.043137254901960784
426,0.03162055335968379,0.6600790513833992,0.07114624505928854,0.03557312252964427,0.043137254901960784
427,0.04743083003952569,0.24110671936758893,0.03557312252964427,0.03557312252964427,0.09019607843137255
428,0.1422924901185771,0.07114624505928854,0.03557312252964427,0.08300395256916997,0.2901960784313726
429,0.4980237154150198,0.03557312252964427,0.08300395256916997,0.2845849802371542,0.6784313725490196
430,0.6600790513833992,0.03557312252964427,0.2845849802371542,0.6758893280632411,0.4470588235294118
431,0.24110671936758893,0.08300395256916997,0.6758893280632411,0.4426877470355731,0.13333333333333333
432,0.07114624505928854,0.2845849802371542,0.4426877470355731,0.12648221343873517,0.054901960784313725
433,0.03557312252964427,0.4426877470355731,0.04743083003952569,0.03557312252964427,0.054901960784313725
434,0.08300395256916997,0.12648221343873517,0.03557312252964427,0.04743083003952569,0.1450980392156863
435,0.2845849802371542,0.04743083003952569,0.04743083003952569,0.1383399209486166,0.47843137254901963
436,0.6758893280632411,0.03557312252964427,0.1383399209486166,0.4743083003952569,0.6745098039215687
437,0.4426877470355731,0.04743083003952569,0.4743083003952569,0.6719367588932806,0.2627450980392157
438,0.12648221343873517,0.1383399209486166,0.6719367588932806,0.25691699604743085,0.08235294117647059
439,0.04743083003952569,0.4743083003952569,0.25691699604743085,0.07509881422924901,0.043137254901960784
440,0.03557312252964427,0.6719367588932806,0.07509881422924901,0.03557312252964427,0.043137254901960784
441,0.1383399209486166,0.07509881422924901,0.03557312252964427,0.07114624505928854,0.25098039215686274
442,0.6719367588932806,0.03557312252964427,0.2450592885375494,0.6600790513833992,0.5137254901960784
443,0.25691699604743085,0.07114624505928854,0.6600790513833992,0.5098814229249012,0.15294117647058825
444,0.03557312252964427,0.6600790513833992,0.14624505928853754,0.043478260869565216,0.03529411764705882
445,0.03557312252964427,0.5098814229249012,0.043478260869565216,0.02766798418972332,0.047058823529411764
446,0.07114624505928854,0.14624505928853754,0.02766798418972332,0.039525691699604744,0.10980392156862745
447,0.2450592885375494,0.043478260869565216,0.039525691699604744,0.10276679841897234,0.39215686274509803
448,0.6600790513833992,0.02766798418972332,0.10276679841897234,0.38735177865612647,0.7372549019607844
449,0.02766798418972332,0.7351778656126482,0.09090909090909091,0.03557312252964427,0.0392156862745098
450,0.039525691699604744,0.33992094861660077,0.03557312252964427,0.03162055335968379,0.054901960784313725
451,0.10276679841897234,0.09090909090909091,0.03162055335968379,0.04743083003952569,0.1607843137254902
452,0.38735177865612647,0.03557312252964427,0.04743083003952569,0.1541501976284585,0.5529411764705883
453,0.7351778656126482,0.03162055335968379,0.1541501976284585,0.549407114624506,0.6901960784313725
454,0.09090909090909091,0.1541501976284585,0.6877470355731226,0.21739130434782608,0.06666666666666667
455,0.03557312252964427,0.549407114624506,0.21739130434782608,0.05928853754940711,0.0392156862745098
456,0.03162055335968379,0.6877470355731226,0.05928853754940711,0.03162055335968379,0.0392156862745098
457,0.04743083003952569,0.21739130434782608,0.03162055335968379,0.03162055335968379,0.06274509803921569
458,0.549407114624506,0.03162055335968379,0.05533596837944664,0.2134387351778656,0.6862745098039216
459,0.6877470355731226,0.03162055335968379,0.2134387351778656,0.6837944664031621,0.5843137254901961
460,0.21739130434782608,0.05533596837944664,0.6837944664031621,0.5810276679841897,0.1607843137254902
461,0.03162055335968379,0.6837944664031621,0.1541501976284585,0.04743083003952569,0.03137254901960784
462,0.03162055335968379,0.5810276679841897,0.04743083003952569,0.023715415019762844,0.03529411764705882
463,0.05533596837944664,0.1541501976284585,0.023715415019762844,0.02766798418972332,0.07058823529411765
464,0.2134387351778656,0.04743083003952569,0.02766798418972332,0.06324110671936758,0.2627450980392157
465,0.6837944664031621,0.023715415019762844,0.06324110671936758,0.25691699604743085,0.7686274509803922
466,0.5810276679841897,0.02766798418972332,0.25691699604743085,0.766798418972332,0.5098039215686274
467,0.1541501976284585,0.06324110671936758,0.766798418972332,0.5059288537549407,0.12549019607843137
468,0.04743083003952569,0.25691699604743085,0.5059288537549407,0.11857707509881422,0.043137254901960784
469,0.02766798418972332,0.5059288537549407,0.03557312252964427,0.023715415019762844,0.027450980392156862
470,0.06324110671936758,0.11857707509881422,0.023715415019762844,0.019762845849802372,0.06666666666666667
471,0.25691699604743085,0.03557312252964427,0.019762845849802372,0.05928853754940711,0.25882352941176473
472,0.5059288537549407,0.019762845849802372,0.25296442687747034,0.8102766798418972,0.5137254901960784
473,0.11857707509881422,0.05928853754940711,0.8102766798418972,0.5098814229249012,0.11764705882352941
474,0.03557312252964427,0.25296442687747034,0.5098814229249012,0.11067193675889328,0.0392156862745098
475,0.023715415019762844,0.8102766798418972,0.11067193675889328,0.03162055335968379,0.027450980392156862
476,0.05928853754940711,0.11067193675889328,0.019762845849802372,0.015810276679841896,0.047058823529411764
477,0.25296442687747034,0.03162055335968379,0.015810276679841896,0.039525691699604744,0.18823529411764706
478,0.8102766798418972,0.019762845849802372,0.039525691699604744,0.18181818181818182,0.7568627450980392
479,0.5098814229249012,0.015810276679841896,0.18181818181818182,0.7549407114624506,0.6745098039215687
480,0.03162055335968379,0.18181818181818182,0.6719367588932806,0.14624505928853754,0.043137254901960784
481,0.019762845849802372,0.7549407114624506,0.14624505928853754,0.03557312252964427,0.027450980392156862
482,0.039525691699604744,0.14624505928853754,0.019762845849802372,0.015810276679841896,0.023529411764705882
483,0.18181818181818182,0.03557312252964427,0.015810276679841896,0.015810276679841896,0.06274509803921569
484,0.7549407114624506,0.019762845849802372,0.015810276679841896,0.05533596837944664,0.33725490196078434
485,0.6719367588932806,0.015810276679841896,0.05533596837944664,0.33201581027667987,1.0
486,0.14624505928853754,0.015810276679841896,0.33201581027667987,1.0,0.4196078431372549
487,0.03557312252964427,0.05533596837944664,1.0,0.4150197628458498,0.07450980392156863
488,0.019762845849802372,0.33201581027667987,0.4150197628458498,0.06719367588932806,0.03137254901960784
489,0.015810276679841896,1.0,0.06719367588932806,0.023715415019762844,0.0196078431372549
490,0.015810276679841896,0.4150197628458498,0.023715415019762844,0.011857707509881422,0.01568627450980392
491,0.05533596837944664,0.06719367588932806,0.011857707509881422,0.007905138339920948,0.011764705882352941
492,1.0,0.011857707509881422,0.003952569169960474,0.0,0.00784313725490196
493,0.4150197628458498,0.007905138339920948,0.0,0.0,0.027450980392156862
494,0.06719367588932806,0.003952569169960474,0.0,0.019762845849802372,0.09019607843137255
495,0.011857707509881422,0.0,0.08300395256916997,0.023715415019762844,0.023529411764705882
496,0.007905138339920948,0.019762845849802372,0.023715415019762844,0.015810276679841896,0.03137254901960784
497,0.003952569169960474,0.08300395256916997,0.015810276679841896,0.023715415019762844,0.06274509803921569
498,0.0,0.023715415019762844,0.023715415019762844,0.05533596837944664,0.12941176470588237
499,0.019762845849802372,0.023715415019762844,0.1225296442687747,0.21739130434782608,0.2549019607843137
500,0.023715415019762844,0.1225296442687747,0.2490118577075099,0.2134387351778656,0.1803921568627451
501,0.015810276679841896,0.21739130434782608,0.2134387351778656,0.17391304347826086,0.1803921568627451
502,0.05533596837944664,0.2134387351778656,0.17391304347826086,0.20553359683794467,0.25098039215686274
503,0.1225296442687747,0.17391304347826086,0.20553359683794467,0.2450592885375494,0.25882352941176473
504,0.21739130434782608,0.17391304347826086,0.2450592885375494,0.25296442687747034,0.23137254901960785
505,0.2490118577075099,0.20553359683794467,0.25296442687747034,0.22529644268774704,0.19215686274509805
506,0.2134387351778656,0.2450592885375494,0.22529644268774704,0.1857707509881423,0.1803921568627451
507,0.17391304347826086,0.25296442687747034,0.1857707509881423,0.17391304347826086,0.18823529411764706
508,0.17391304347826086,0.22529644268774704,0.17391304347826086,0.18181818181818182,0.22745098039215686
509,0.20553359683794467,0.1857707509881423,0.18181818181818182,0.22134387351778656,0.2627450980392157
510,0.25296442687747034,0.18181818181818182,0.25691699604743085,0.25691699604743085,0.23529411764705882
511,0.1857707509881423,0.25691699604743085,0.22924901185770752,0.18972332015810275,0.1843137254901961
512,0.17391304347826086,0.25691699604743085,0.18972332015810275,0.17786561264822134,0.2
513,0.18181818181818182,0.22924901185770752,0.17786561264822134,0.19367588932806323,0.23529411764705882
514,0.22134387351778656,0.18972332015810275,0.19367588932806323,0.22924901185770752,0.27058823529411763
515,0.25691699604743085,0.17786561264822134,0.22924901185770752,0.2648221343873518,0.26666666666666666
516,0.25691699604743085,0.19367588932806323,0.2648221343873518,0.2608695652173913,0.22745098039215686
517,0.22924901185770752,0.22924901185770752,0.2608695652173913,0.22134387351778656,0.19607843137254902
518,0.18972332015810275,0.2648221343873518,0.22134387351778656,0.18972332015810275,0.1803921568627451
519,0.17786561264822134,0.2608695652173913,0.18972332015810275,0.17391304347826086,0.20392156862745098
520,0.19367588932806323,0.22134387351778656,0.17391304347826086,0.1976284584980237,0.23921568627450981
521,0.18972332015810275,0.2727272727272727,0.22134387351778656,0.18181818181818182,0.1803921568627451
522,0.17391304347826086,0.2608695652173913,0.18181818181818182,0.17391304347826086,0.20784313725490197
523,0.1976284584980237,0.22134387351778656,0.17391304347826086,0.2015810276679842,0.25098039215686274
524,0.233201581027668,0.18181818181818182,0.2015810276679842,0.2450592885375494,0.2823529411764706
525,0.2727272727272727,0.17391304347826086,0.2450592885375494,0.2766798418972332,0.26666666666666666
526,0.2608695652173913,0.2015810276679842,0.2766798418972332,0.2608695652173913,0.2196078431372549
527,0.22134387351778656,0.2450592885375494,0.2608695652173913,0.2134387351778656,0.1843137254901961
528,0.18181818181818182,0.2766798418972332,0.2134387351778656,0.17786561264822134,0.17647058823529413
529,0.2450592885375494,0.17786561264822134,0.2015810276679842,0.2490118577075099,0.28627450980392155
530,0.2766798418972332,0.16996047430830039,0.2490118577075099,0.28063241106719367,0.2627450980392157
531,0.2608695652173913,0.2015810276679842,0.28063241106719367,0.25691699604743085,0.21176470588235294
532,0.2134387351778656,0.2490118577075099,0.25691699604743085,0.20553359683794467,0.1803921568627451
533,0.17786561264822134,0.28063241106719367,0.20553359683794467,0.17391304347826086,0.1803921568627451
534,0.16996047430830039,0.25691699604743085,0.17391304347826086,0.17391304347826086,0.21568627450980393
535,0.2015810276679842,0.20553359683794467,0.17391304347826086,0.20948616600790515,0.2627450980392157
536,0.28063241106719367,0.17391304347826086,0.25691699604743085,0.2845849802371542,0.25882352941176473
537,0.20553359683794467,0.25691699604743085,0.25296442687747034,0.20553359683794467,0.17254901960784313
538,0.17391304347826086,0.2845849802371542,0.20553359683794467,0.16600790513833993,0.1803921568627451
539,0.17391304347826086,0.25296442687747034,0.16600790513833993,0.17391304347826086,0.21568627450980393
540,0.2845849802371542,0.17391304347826086,0.26877470355731226,0.2924901185770751,0.25882352941176473
541,0.25296442687747034,0.20948616600790515,0.2924901185770751,0.25296442687747034,0.2
542,0.20553359683794467,0.26877470355731226,0.25296442687747034,0.19367588932806323,0.17647058823529413
543,0.16600790513833993,0.2924901185770751,0.19367588932806323,0.16996047430830039,0.1803921568627451
544,0.17391304347826086,0.25296442687747034,0.16996047430830039,0.17391304347826086,0.22745098039215686
545,0.20948616600790515,0.19367588932806323,0.17391304347826086,0.22134387351778656,0.28627450980392155
546,0.26877470355731226,0.16996047430830039,0.22134387351778656,0.28063241106719367,0.30196078431372547
547,0.25296442687747034,0.22134387351778656,0.2964426877470356,0.2490118577075099,0.20392156862745098
548,0.17391304347826086,0.2490118577075099,0.16600790513833993,0.17391304347826086,0.23137254901960785
549,0.22134387351778656,0.1976284584980237,0.17391304347826086,0.22529644268774704,0.29411764705882354
550,0.2964426877470356,0.17391304347826086,0.2885375494071146,0.30039525691699603,0.25098039215686274
551,0.2490118577075099,0.22529644268774704,0.30039525691699603,0.2450592885375494,0.19215686274509805
552,0.1976284584980237,0.2885375494071146,0.2450592885375494,0.1857707509881423,0.16862745098039217
553,0.16600790513833993,0.30039525691699603,0.1857707509881423,0.16205533596837945,0.1843137254901961
554,0.17391304347826086,0.2450592885375494,0.16205533596837945,0.17786561264822134,0.23921568627450981
555,0.22529644268774704,0.1857707509881423,0.17786561264822134,0.233201581027668,0.3058823529411765
556,0.2885375494071146,0.16205533596837945,0.233201581027668,0.30039525691699603,0.30980392156862746
557,0.30039525691699603,0.17786561264822134,0.30039525691699603,0.30434782608695654,0.24705882352941178
558,0.1857707509881423,0.30039525691699603,0.24110671936758893,0.17786561264822134,0.16862745098039217
559,0.16205533596837945,0.30434782608695654,0.17786561264822134,0.16205533596837945,0.1843137254901961
560,0.17786561264822134,0.24110671936758893,0.16205533596837945,0.17786561264822134,0.24705882352941178
561,0.233201581027668,0.17786561264822134,0.17786561264822134,0.24110671936758893,0.3137254901960784
562,0.30039525691699603,0.16205533596837945,0.24110671936758893,0.308300395256917,0.30980392156862746
563,0.30434782608695654,0.17786561264822134,0.308300395256917,0.30434782608695654,0.23921568627450981
564,0.17786561264822134,0.308300395256917,0.233201581027668,0.17391304347826086,0.16470588235294117
565,0.16205533596837945,0.30434782608695654,0.17391304347826086,0.15810276679841898,0.18823529411764706
566,0.17786561264822134,0.233201581027668,0.15810276679841898,0.18181818181818182,0.25882352941176473
567,0.24110671936758893,0.17391304347826086,0.18181818181818182,0.25296442687747034,0.32941176470588235
568,0.308300395256917,0.15810276679841898,0.25296442687747034,0.3241106719367589,0.3137254901960784
569,0.30434782608695654,0.18181818181818182,0.3241106719367589,0.308300395256917,0.23529411764705882
570,0.233201581027668,0.25296442687747034,0.308300395256917,0.22924901185770752,0.1803921568627451
571,0.15810276679841898,0.308300395256917,0.17391304347826086,0.15810276679841898,0.19607843137254902
572,0.18181818181818182,0.22924901185770752,0.15810276679841898,0.18972332015810275,0.26666666666666666
573,0.25296442687747034,0.17391304347826086,0.18972332015810275,0.2608695652173913,0.33725490196078434
574,0.3241106719367589,0.15810276679841898,0.2608695652173913,0.33201581027667987,0.3137254901960784
575,0.308300395256917,0.18972332015810275,0.33201581027667987,0.308300395256917,0.23137254901960785
576,0.17391304347826086,0.33201581027667987,0.22529644268774704,0.16205533596837945,0.1607843137254902
577,0.15810276679841898,0.308300395256917,0.16205533596837945,0.1541501976284585,0.19607843137254902
578,0.18972332015810275,0.22529644268774704,0.1541501976284585,0.18972332015810275,0.2784313725490196
579,0.2608695652173913,0.16205533596837945,0.18972332015810275,0.2727272727272727,0.34509803921568627
580,0.33201581027667987,0.1541501976284585,0.2727272727272727,0.33992094861660077,0.30980392156862746
581,0.22529644268774704,0.2727272727272727,0.30434782608695654,0.2134387351778656,0.1607843137254902
582,0.16205533596837945,0.33992094861660077,0.2134387351778656,0.1541501976284585,0.1607843137254902
583,0.1541501976284585,0.30434782608695654,0.1541501976284585,0.1541501976284585,0.2
584,0.18972332015810275,0.2134387351778656,0.1541501976284585,0.19367588932806323,0.28627450980392155
585,0.2727272727272727,0.1541501976284585,0.19367588932806323,0.28063241106719367,0.3568627450980392
586,0.33992094861660077,0.1541501976284585,0.28063241106719367,0.35177865612648224,0.3058823529411765
587,0.30434782608695654,0.19367588932806323,0.35177865612648224,0.30039525691699603,0.21568627450980393
588,0.1541501976284585,0.30039525691699603,0.1541501976284585,0.15019762845849802,0.20392156862745098
589,0.19367588932806323,0.20948616600790515,0.15019762845849802,0.1976284584980237,0.29411764705882354
590,0.28063241106719367,0.1541501976284585,0.1976284584980237,0.2885375494071146,0.3686274509803922
591,0.35177865612648224,0.15019762845849802,0.2885375494071146,0.36363636363636365,0.3058823529411765
592,0.30039525691699603,0.1976284584980237,0.36363636363636365,0.30039525691699603,0.21176470588235294
593,0.20948616600790515,0.2885375494071146,0.30039525691699603,0.20553359683794467,0.15294117647058825
594,0.1541501976284585,0.36363636363636365,0.20553359683794467,0.14624505928853754,0.1568627450980392
595,0.15019762845849802,0.30039525691699603,0.14624505928853754,0.15019762845849802,0.20392156862745098
596,0.2885375494071146,0.14624505928853754,0.1976284584980237,0.30434782608695654,0.37254901960784315
